scale_0,scale_1,scale_2,scale_3,scale_4,scale_5,scale_6,scale_7,scale_8,scale_9,label_list
1.1754984e-06,-5.2807474e-07,-1.4837335e-06,-2.9033515e-06,-4.9422583e-06,-7.272082e-06,-1.0381925e-05,-1.5832777e-05,-2.516495e-05,-3.693197e-05,Oboe
7.5362925e-07,-1.6299166e-06,-2.6811274e-06,3.394313e-08,-1.501444e-06,-3.7064412e-06,-2.101648e-06,-2.210311e-06,-6.585519e-06,-9.721159e-06,Oboe
2.0232453e-06,-9.008553e-07,-2.8227812e-06,-5.8927694e-06,-1.1530241e-05,-2.1185848e-05,-3.0992796e-05,-3.541892e-05,-3.546907e-05,-3.4798926e-05,Oboe
-4.932281e-07,1.01383755e-07,2.0315444e-07,4.1192266e-07,5.829615e-07,7.804378e-07,2.071337e-06,5.6438566e-06,1.131575e-05,1.9599327e-05,Oboe
-1.9545996e-09,9.637348e-10,2.6121008e-09,4.651221e-09,6.685861e-09,8.4092004e-09,1.0906387e-08,1.6643211e-08,2.234562e-08,3.0255418e-08,Oboe
-6.574949e-07,1.9126526e-08,4.569172e-08,5.0748554e-07,1.3662512e-06,2.8983518e-06,6.385217e-06,1.2681868e-05,2.1879727e-05,3.3857683e-05,Oboe
-1.5963132e-09,8.9037305e-10,2.087394e-09,4.045094e-09,5.5670943e-09,6.39946e-09,5.871086e-09,7.246666e-09,8.603613e-09,1.4904181e-08,Oboe
-1.8521857e-09,4.4652756e-10,1.1214302e-09,3.0234475e-09,6.0522467e-09,1.1861406e-08,2.2557497e-08,3.7709327e-08,4.9080246e-08,5.2858848e-08,Oboe
2.2228096e-07,-2.3636002e-07,-9.0446116e-07,-1.9619624e-06,-2.5984423e-06,-2.8356787e-06,-3.3153888e-06,-4.607139e-06,-7.503833e-06,-9.977774e-06,Oboe
-1.7181364e-09,7.82915e-10,2.122121e-09,3.8414925e-09,6.4572236e-09,9.411672e-09,1.2183129e-08,1.573299e-08,1.8794514e-08,2.5057306e-08,Oboe
-2.1874393e-09,1.2415452e-09,3.0131517e-09,5.949076e-09,9.37725e-09,1.2040014e-08,1.4386115e-08,1.782466e-08,1.890048e-08,2.0877943e-08,Oboe
-3.8929255e-09,2.7913412e-09,6.9995623e-09,1.3159763e-08,1.9215301e-08,2.5524674e-08,3.151626e-08,3.6370132e-08,3.6259447e-08,3.2292895e-08,Oboe
-1.469661e-06,8.5463734e-07,2.1968917e-06,3.786533e-06,6.48397e-06,9.239439e-06,1.1694577e-05,1.5248107e-05,2.1117865e-05,2.8492941e-05,Oboe
-6.9967254e-10,7.3358625e-10,1.1048255e-09,1.3112142e-09,2.5174944e-09,3.2931735e-09,3.4618095e-09,4.351166e-09,5.1812505e-09,6.319525e-09,Soprano saxophone
1.6526417e-06,-6.978851e-07,-1.993137e-06,-2.8796549e-06,-3.522358e-06,-6.03037e-06,-1.27444555e-05,-2.324515e-05,-3.590421e-05,-5.0846338e-05,Oboe
1.5244156e-07,4.114106e-07,4.2815277e-08,-3.020704e-06,-2.0304078e-06,5.7135236e-07,2.2122215e-06,3.5618234e-06,3.3474998e-06,-1.7402344e-07,Oboe
-2.3597053e-09,1.4032173e-09,2.8938467e-09,5.4827205e-09,9.770236e-09,1.3701269e-08,1.628887e-08,1.9107622e-08,2.1316469e-08,2.7372954e-08,Oboe
-6.9737554e-09,3.0586795e-09,1.0166201e-08,1.9177806e-08,2.7388143e-08,3.5047417e-08,4.3270983e-08,5.6442893e-08,6.334856e-08,7.75933e-08,Soprano saxophone
3.6355684e-07,1.3265778e-06,1.2452089e-06,-2.9970192e-06,-9.237867e-06,-1.9068895e-05,-1.9526748e-05,-7.832211e-06,3.7333427e-06,9.54049e-06,Oboe
-3.9005664e-07,-6.5934273e-07,-1.5685349e-06,1.3534107e-06,6.099524e-06,8.78752e-06,8.220862e-06,9.197385e-06,1.5716829e-05,2.5489706e-05,Oboe
-1.6572695e-08,4.4445352e-07,1.1331405e-06,4.784566e-07,-3.362782e-06,-8.862461e-06,-8.341102e-06,6.034965e-08,8.125514e-06,1.162817e-05,Oboe
-6.772462e-11,1.8911548e-09,-6.436737e-09,-3.454916e-09,1.1232506e-08,1.4843992e-08,8.663848e-09,2.9557828e-10,-6.7184756e-09,-1.1237795e-08,Soprano saxophone
-3.3691594e-09,1.6948315e-09,4.4321387e-09,8.127749e-09,1.3950555e-08,2.0096147e-08,2.4976696e-08,2.9363536e-08,2.9604811e-08,3.3379177e-08,Oboe
1.5856488e-06,-4.2257992e-07,-1.088279e-06,-2.4985748e-06,-4.457329e-06,-6.9365433e-06,-1.2210595e-05,-2.2375954e-05,-3.548772e-05,-5.0822568e-05,Oboe
6.9716527e-10,-3.541449e-10,-1.3937332e-09,-1.6112309e-09,-2.5604956e-09,-3.5268295e-09,-3.3389764e-09,-3.268848e-09,-3.5838985e-09,-5.673038e-09,Soprano saxophone
-9.851872e-10,-1.5767176e-09,-6.1418945e-09,-2.4813807e-09,4.8437583e-09,1.5091729e-08,1.7133544e-08,2.2435684e-08,2.1437646e-08,2.3982846e-08,Soprano saxophone
1.3185604e-06,-1.8869305e-07,-3.0893327e-07,-1.0519738e-06,-3.0653089e-06,-5.9340477e-06,-1.03380935e-05,-1.9498535e-05,-3.511051e-05,-5.6652694e-05,Oboe
-1.5141923e-06,5.297459e-07,1.4876514e-06,3.3694453e-06,6.3865655e-06,1.0131961e-05,1.4130569e-05,1.8511662e-05,2.554842e-05,3.744409e-05,Oboe
8.434901e-08,-2.4975236e-07,-9.107119e-07,-1.1432285e-06,-8.597865e-07,-3.4370685e-06,-9.061212e-06,-1.3579729e-05,-1.450395e-05,-9.269855e-06,Oboe
-2.465344e-07,2.0660714e-07,2.7080898e-06,1.4333874e-06,-5.924389e-06,-9.302864e-06,-1.0916338e-05,-9.701596e-06,-4.774348e-06,6.0330344e-06,Oboe
1.8150976e-06,-7.040537e-07,-1.5647986e-06,-2.3864504e-06,-4.6908463e-06,-9.63296e-06,-1.6671642e-05,-2.808864e-05,-4.63235e-05,-6.9594695e-05,Oboe
-3.0814138e-09,1.9253505e-09,4.22993e-09,8.521442e-09,1.2788078e-08,1.495028e-08,1.637533e-08,2.1071832e-08,2.5430666e-08,3.3238873e-08,Oboe
1.7410626e-07,-2.8133303e-07,-2.1562767e-06,-3.884754e-06,-5.9653294e-06,-5.5217174e-06,4.1208427e-06,2.0093308e-05,3.511666e-05,4.4439574e-05,Oboe
-2.816201e-09,1.5481865e-09,4.30648e-09,7.603183e-09,1.1130009e-08,1.387201e-08,1.630443e-08,2.1013397e-08,2.400678e-08,2.9943376e-08,Soprano saxophone
-1.0915469e-09,3.0807962e-10,1.5119916e-09,2.9486822e-09,4.357843e-09,5.8539076e-09,7.17098e-09,9.602793e-09,1.085729e-08,1.2792244e-08,Oboe
-8.702784e-07,4.1933322e-07,1.0338402e-06,2.2221789e-06,6.7519063e-06,1.2954377e-05,1.9118057e-05,2.5153733e-05,2.9170269e-05,2.5704176e-05,Oboe
-2.0105935e-09,1.2723534e-09,3.244894e-09,5.1497917e-09,7.706851e-09,1.0187295e-08,1.1715289e-08,1.4059606e-08,1.5523735e-08,1.9113292e-08,Oboe
-3.191925e-09,1.4097844e-09,4.5268793e-09,7.3255144e-09,1.21940325e-08,1.7300918e-08,2.2070036e-08,2.8972197e-08,3.2607442e-08,3.8410416e-08,Soprano saxophone
1.0889312e-06,-6.5396745e-07,-1.9661131e-06,-3.5883902e-06,-5.4643347e-06,-7.3104443e-06,-8.0698965e-06,-7.7538325e-06,-9.080366e-06,-1.4093416e-05,Oboe
-3.3923413e-07,2.7271253e-07,6.338644e-07,3.081692e-07,1.6037359e-06,7.124765e-06,1.5102054e-05,2.1380327e-05,2.364522e-05,1.9070896e-05,Oboe
1.6069481e-06,-7.337148e-07,-2.0665327e-06,-3.86276e-06,-5.972244e-06,-8.459459e-06,-1.1909715e-05,-1.7579374e-05,-2.6577465e-05,-3.9589657e-05,Oboe
-2.03621e-06,1.3772504e-06,4.5419874e-06,8.899193e-06,1.3848699e-05,1.9223018e-05,2.2289778e-05,2.1602202e-05,1.5232812e-05,-4.9599373e-07,Oboe
2.6538025e-06,-1.0641297e-06,-4.550111e-06,-1.0861179e-05,-2.1197533e-05,-2.9780407e-05,-2.4174677e-05,-1.4889525e-05,-1.4994034e-05,-1.9340801e-05,Oboe
1.1360606e-06,-7.4765603e-07,-2.1828616e-06,-3.693261e-06,-5.32597e-06,-7.2249845e-06,-9.795446e-06,-1.3912905e-05,-2.1928692e-05,-3.1685842e-05,Oboe
-2.3390883e-09,1.6087132e-09,5.49675e-09,8.007302e-09,1.1990715e-08,1.5952315e-08,1.6271018e-08,1.298682e-08,4.3517496e-09,-6.662347e-09,Oboe
4.1074176e-07,-1.4791964e-07,-3.9302822e-07,-1.1858682e-06,-2.5693162e-06,-4.0333903e-06,-7.3153014e-06,-1.31252655e-05,-1.9111289e-05,-1.9931957e-05,Oboe
-2.8163276e-09,1.3995791e-09,4.160194e-09,6.8609e-09,1.0913683e-08,1.6611336e-08,2.3521233e-08,3.1418853e-08,3.6943433e-08,4.2484064e-08,Oboe
-7.062815e-07,6.620983e-07,1.7478451e-06,2.7355547e-06,6.280731e-06,1.1909974e-05,1.4416858e-05,1.2122687e-05,7.28714e-06,-1.5484254e-07,Oboe
5.5772574e-07,-7.4340613e-07,-2.9143782e-06,-2.8820332e-06,-2.9780156e-06,-8.191153e-06,-1.3440594e-05,-1.3402704e-05,-7.2222742e-06,5.8219716e-06,Oboe
-1.2125663e-09,6.0876154e-10,1.2917871e-09,2.23857e-09,3.4070629e-09,4.1444075e-09,4.7911386e-09,7.738879e-09,1.0119036e-08,1.4805127e-08,Oboe
1.4687351e-06,-1.0531184e-06,-3.1023887e-06,-4.963267e-06,-7.1664003e-06,-6.7069363e-06,-7.30138e-06,-1.3826335e-05,-2.2827282e-05,-2.8965991e-05,Oboe
-1.9012341e-06,9.54555e-07,4.8537704e-06,9.0954045e-06,7.2012763e-06,8.976522e-06,1.2884774e-05,1.832078e-05,2.340439e-05,2.5091686e-05,Oboe
1.669443e-07,-2.1712887e-07,-3.7581395e-07,-1.5302099e-06,-4.7351855e-06,-4.8823913e-06,-1.5049189e-06,2.0767507e-06,5.7749753e-06,1.1941343e-05,Oboe
1.334446e-09,-8.4114427e-10,-2.4008762e-09,-3.8063255e-09,-6.3687495e-09,-9.060725e-09,-1.2004781e-08,-1.4783892e-08,-1.9813342e-08,-2.1963851e-08,Soprano saxophone
-7.5274875e-07,4.324584e-07,1.446182e-06,3.118036e-06,5.878269e-06,7.861342e-06,7.051603e-06,5.8641585e-06,7.9602305e-06,1.2493081e-05,Oboe
-6.887738e-10,4.3623663e-10,9.0929225e-10,1.1430481e-09,1.1343755e-09,1.1656555e-09,2.4372537e-09,6.280614e-09,9.852694e-09,1.3550765e-08,Oboe
-2.2379627e-09,1.0785836e-09,3.1948975e-09,6.0182983e-09,8.403143e-09,1.0104016e-08,1.12976135e-08,1.40781555e-08,1.5718596e-08,2.118675e-08,Oboe
5.00727e-09,-2.5383244e-09,-6.77097e-09,-1.274118e-08,-2.0423485e-08,-2.7268378e-08,-3.282356e-08,-4.1512614e-08,-4.694384e-08,-5.7500422e-08,Soprano saxophone
-2.4762954e-09,1.1763315e-09,3.3733614e-09,6.0519794e-09,1.0036306e-08,1.4602217e-08,1.9317733e-08,2.4223057e-08,2.4958997e-08,2.5780771e-08,Oboe
-2.9364096e-09,1.2405769e-09,3.8239816e-09,6.672898e-09,1.0330413e-08,1.38458995e-08,1.8325672e-08,2.72378e-08,3.445693e-08,4.212071e-08,Oboe
1.0308811e-07,2.575115e-07,9.186157e-07,1.5394962e-06,1.3820194e-06,6.696507e-07,-1.0446842e-06,-4.6980435e-06,-8.7529415e-06,-1.2246191e-05,Oboe
-1.92491e-09,8.890486e-10,2.5562594e-09,4.5172928e-09,7.49923e-09,1.0598379e-08,1.3885643e-08,1.7682927e-08,1.7558921e-08,1.8882789e-08,Oboe
-1.280519e-09,-3.907303e-11,2.6629987e-10,1.9936788e-09,6.367257e-09,1.1528125e-08,1.782821e-08,2.4614264e-08,2.7517265e-08,2.7943944e-08,Oboe
-8.1914396e-07,5.620071e-07,1.5790594e-06,3.989277e-06,7.4288205e-06,1.0581999e-05,1.2530218e-05,1.2657402e-05,7.4635295e-06,-6.9618245e-06,Oboe
-9.529226e-10,3.1647218e-10,8.4519175e-10,6.9717254e-10,1.5323794e-09,4.4811697e-09,8.657877e-09,1.2091609e-08,1.19004495e-08,1.3382026e-08,Oboe
9.586249e-08,-7.8175944e-08,-1.7083907e-07,-3.9823584e-09,6.1316894e-07,9.177497e-07,-8.8180747e-07,-4.3588975e-06,-4.891402e-06,2.9851673e-08,Oboe
6.32694e-07,1.1592261e-07,-2.4408962e-07,-1.956553e-06,-2.1447615e-06,1.4951797e-07,2.2822726e-06,-1.2641868e-07,-8.12147e-06,-2.1909922e-05,Oboe
-1.3553857e-06,5.173239e-07,1.3355132e-06,4.2698384e-06,9.220763e-06,1.3233862e-05,1.6454556e-05,2.0454578e-05,2.5823669e-05,2.8804332e-05,Oboe
-2.2845534e-09,9.735868e-10,3.5133247e-09,6.4050787e-09,9.17471e-09,1.1589641e-08,1.3789595e-08,1.7773754e-08,2.0321226e-08,2.520401e-08,Soprano saxophone
-3.6950818e-09,-2.018142e-09,8.306367e-09,1.7483165e-08,2.7660413e-08,2.9796226e-08,2.4274165e-08,2.9286703e-08,4.4648903e-08,6.6801014e-08,Soprano saxophone
3.5388936e-09,-2.1013045e-09,-4.699953e-09,-8.652361e-09,-1.39838985e-08,-1.8994946e-08,-2.395827e-08,-3.1260015e-08,-3.4953185e-08,-4.070043e-08,Soprano saxophone
-2.3415456e-09,1.5521783e-09,4.1338115e-09,5.938525e-09,8.971686e-09,1.2141454e-08,1.42192e-08,1.6839852e-08,1.7610393e-08,1.9993273e-08,Oboe
-3.0540694e-09,1.5795975e-09,4.4981046e-09,8.293172e-09,1.2758663e-08,1.6799616e-08,2.0824768e-08,2.6686173e-08,3.0208867e-08,3.4534676e-08,Oboe
8.793332e-09,-4.2692747e-09,-1.2787938e-08,-2.4265095e-08,-3.7187373e-08,-4.6269545e-08,-5.299055e-08,-6.6927086e-08,-7.6538434e-08,-9.504942e-08,Soprano saxophone
7.049307e-07,-5.697022e-07,-3.1272846e-06,-4.7291187e-06,-3.0982605e-06,-9.691627e-07,3.836629e-06,7.70268e-06,9.559907e-06,1.0098349e-05,Oboe
-9.9841e-07,5.135784e-07,1.6781488e-06,3.508582e-06,5.707026e-06,7.641664e-06,8.848623e-06,9.798184e-06,9.839476e-06,7.728319e-06,Oboe
5.443059e-09,-2.5744034e-09,-8.0621945e-09,-1.5241687e-08,-2.3547951e-08,-2.8621766e-08,-3.5593185e-08,-4.955499e-08,-5.8038392e-08,-6.490481e-08,Soprano saxophone
1.7075348e-09,-1.0558525e-09,-3.5858478e-09,-4.922122e-09,-8.342284e-09,-1.4012127e-08,-1.6224636e-08,-1.2191513e-08,-3.1018434e-09,2.8514053e-09,Soprano saxophone
-9.450057e-10,-3.5538859e-09,-7.046601e-09,9.762213e-09,2.1511044e-08,3.2753668e-08,5.0270092e-08,6.2009185e-08,6.622655e-08,6.7886795e-08,Soprano saxophone
7.182073e-09,-9.565931e-09,-2.090689e-08,-1.8986519e-08,-1.383771e-08,-1.2464366e-08,-1.6978492e-08,-2.1468905e-08,-1.4718387e-08,-1.0013525e-08,Soprano saxophone
-2.236447e-09,1.1880696e-09,4.0403587e-09,6.142264e-09,8.076129e-09,9.48874e-09,1.0215728e-08,1.3557438e-08,1.7253301e-08,2.3848346e-08,Soprano saxophone
4.523305e-09,-2.2367626e-09,-6.959749e-09,-1.3653524e-08,-2.102192e-08,-2.4008996e-08,-2.2365295e-08,-2.3895568e-08,-2.5700935e-08,-3.5140825e-08,Soprano saxophone
-4.510253e-09,2.7459435e-09,6.499369e-09,-9.0510066e-10,2.2185189e-08,4.8310948e-08,5.346935e-08,4.9671694e-08,4.6333298e-08,5.040881e-08,Soprano saxophone
8.82448e-10,5.1081395e-10,1.9415898e-09,-2.1718523e-09,-7.749001e-09,-1.2064097e-08,-1.5705556e-08,-2.0041696e-08,-2.2917535e-08,-2.6032817e-08,Soprano saxophone
1.1120276e-09,-3.3435565e-10,-1.490111e-09,-2.9533729e-09,-5.1363394e-09,-7.459301e-09,-9.121352e-09,-1.0926802e-08,-1.122336e-08,-1.2134855e-08,Soprano saxophone
3.9294985e-09,-1.663896e-09,-4.625196e-09,-1.0191812e-08,-1.7270205e-08,-2.270403e-08,-2.6404516e-08,-3.3632997e-08,-3.7992546e-08,-4.676349e-08,Soprano saxophone
-4.857175e-09,2.613088e-09,3.944057e-09,1.4218424e-08,3.315939e-08,4.0073413e-08,4.338968e-08,4.8691135e-08,5.380707e-08,6.060087e-08,Soprano saxophone
-2.7721176e-09,1.4101603e-09,3.2058767e-09,7.267825e-09,1.183484e-08,1.4438005e-08,1.766066e-08,2.4074676e-08,2.8862283e-08,3.609794e-08,Soprano saxophone
6.584613e-09,-3.4341934e-09,-9.613336e-09,-1.6857966e-08,-2.5227513e-08,-3.294439e-08,-4.041203e-08,-5.2816418e-08,-6.0951095e-08,-7.5717416e-08,Soprano saxophone
7.832931e-09,-4.008159e-09,-1.15596865e-08,-2.1072434e-08,-3.1965843e-08,-4.141205e-08,-4.9734936e-08,-6.352508e-08,-7.332564e-08,-8.92115e-08,Soprano saxophone
4.2698134e-09,3.0183023e-10,-5.771723e-09,-1.1465758e-08,-2.0103377e-08,-2.7344235e-08,-2.7086417e-08,-3.3795626e-08,-4.4272866e-08,-6.065758e-08,Soprano saxophone
-6.4696115e-09,7.669348e-09,9.802423e-09,2.3694705e-08,3.131659e-08,2.3375202e-08,1.4802608e-08,2.286875e-08,3.2456782e-08,4.3473044e-08,Soprano saxophone
5.945826e-10,1.6146776e-09,2.418642e-09,2.6393636e-09,-2.1012498e-09,-8.402633e-09,-1.6134011e-08,-2.5858228e-08,-3.2914265e-08,-3.971619e-08,Soprano saxophone
-6.8042945e-09,3.4864194e-09,9.422341e-09,1.7312788e-08,2.6531257e-08,3.4894253e-08,4.2764515e-08,5.5847405e-08,6.403273e-08,7.8767435e-08,Soprano saxophone
3.3523833e-09,-1.649108e-09,-5.140505e-09,-8.825265e-09,-1.325534e-08,-1.7126009e-08,-2.0549084e-08,-2.649175e-08,-3.0670666e-08,-3.7895916e-08,Soprano saxophone
-8.9144486e-10,5.349445e-10,1.6963424e-09,2.229859e-09,2.8990232e-09,3.871897e-09,4.8521445e-09,6.634422e-09,7.5561175e-09,8.918548e-09,Soprano saxophone
-4.8681663e-09,1.3496698e-10,6.2889196e-09,1.6787867e-08,2.1077813e-08,2.0841163e-08,1.31731195e-08,9.610648e-09,1.0995516e-08,3.0259766e-08,Soprano saxophone
-7.781283e-09,3.73846e-09,1.0316719e-08,1.97116e-08,3.04746e-08,3.9540367e-08,4.8727248e-08,6.35662e-08,7.7005794e-08,9.651394e-08,Soprano saxophone
-4.3141375e-09,1.00821754e-10,5.9619487e-10,2.3657917e-08,2.4187987e-08,2.1724125e-08,3.786531e-08,5.2545417e-08,5.5755457e-08,6.829942e-08,Soprano saxophone
-4.1862718e-09,2.1410804e-09,5.7905676e-09,1.0191581e-08,1.6440595e-08,2.174354e-08,2.5020332e-08,3.132111e-08,3.506822e-08,4.445531e-08,Soprano saxophone
2.61903e-10,-2.1293851e-10,-4.962161e-10,-9.082749e-10,-1.5450644e-09,-2.176916e-09,-2.866576e-09,-3.3860283e-09,-4.5750514e-09,-4.674691e-09,Soprano saxophone
-3.4929653e-09,1.802378e-09,5.1694165e-09,8.922548e-09,1.3114951e-08,1.7139827e-08,2.109179e-08,2.7692472e-08,3.142024e-08,3.820898e-08,Soprano saxophone
4.68904e-08,-2.1771314e-08,-7.457663e-08,-1.379119e-07,-2.049198e-07,-2.7041722e-07,-3.4733858e-07,-4.555467e-07,-5.624489e-07,-6.720286e-07,Soprano saxophone
1.3542305e-09,-7.735871e-10,-1.9511688e-09,-3.5532135e-09,-5.3476104e-09,-6.9732584e-09,-8.070576e-09,-1.0125403e-08,-1.1564062e-08,-1.4529973e-08,Soprano saxophone
1.8122479e-09,-8.2958207e-10,-2.5260076e-09,-5.010231e-09,-7.455791e-09,-9.870168e-09,-1.1880587e-08,-1.4469986e-08,-1.5601909e-08,-1.8989923e-08,Soprano saxophone
1.9789315e-09,-1.2669997e-09,-2.788005e-09,-4.86586e-09,-7.263157e-09,-8.907576e-09,-1.0386741e-08,-1.4014693e-08,-1.6443373e-08,-2.0713054e-08,Soprano saxophone
-5.2272666e-09,2.1668864e-09,7.848425e-09,1.4887445e-08,2.0478867e-08,2.505132e-08,3.065084e-08,4.0483027e-08,4.67082e-08,5.9022426e-08,Soprano saxophone
-1.2193023e-09,7.2735706e-10,2.0284605e-09,3.6061851e-09,5.010298e-09,5.4752367e-09,5.7510237e-09,7.341462e-09,8.333504e-09,1.0247394e-08,Soprano saxophone
4.9762385e-09,-2.6562301e-09,-6.3055166e-09,-1.22788055e-08,-1.9895975e-08,-2.7598528e-08,-3.460526e-08,-4.4118885e-08,-5.1025314e-08,-6.3858806e-08,Soprano saxophone
-1.4795016e-09,2.7122068e-10,2.066306e-09,4.996086e-09,7.146741e-09,9.647772e-09,1.2155978e-08,1.4454807e-08,1.5441108e-08,1.7884727e-08,Soprano saxophone
-1.4786744e-09,4.410089e-10,3.1150669e-09,7.887914e-09,8.643827e-09,5.0419864e-09,9.16989e-10,-1.5961905e-09,-5.033393e-10,5.6874523e-09,Soprano saxophone
-6.846725e-09,3.391367e-09,1.0504197e-08,2.0757147e-08,2.499275e-08,3.072447e-08,4.40523e-08,6.3574866e-08,7.815297e-08,9.3303626e-08,Soprano saxophone
-9.034117e-09,6.737467e-09,1.4443899e-08,3.1657766e-08,3.302142e-08,2.6446202e-08,2.7941015e-08,4.649381e-08,6.05155e-08,7.906709e-08,Soprano saxophone
-1.4019031e-08,6.4490853e-09,2.0781775e-08,3.6962774e-08,5.3337576e-08,6.653621e-08,8.6520295e-08,1.1730628e-07,1.23787e-07,1.3503433e-07,Soprano saxophone
-1.3095044e-09,3.6646178e-10,2.8195426e-09,4.2290607e-09,3.928362e-09,3.2693799e-09,3.3192427e-09,5.868029e-09,8.127187e-09,1.3314367e-08,Soprano saxophone
-1.642056e-09,7.2853723e-10,2.6307327e-09,4.7687077e-09,6.8418946e-09,8.175376e-09,9.036533e-09,1.1661229e-08,1.3780948e-08,1.7431116e-08,Soprano saxophone
-1.6259595e-09,5.748549e-10,2.9914167e-09,4.7100026e-09,6.826563e-09,8.1516704e-09,8.551625e-09,1.0383688e-08,1.2205187e-08,1.6303405e-08,Soprano saxophone
-7.8054396e-10,5.6933747e-10,9.508776e-10,1.586889e-09,2.652583e-09,4.4391126e-09,5.5889307e-09,6.4694423e-09,7.493186e-09,9.91889e-09,Soprano saxophone
-4.333886e-09,2.093802e-09,6.331023e-09,1.24539765e-08,1.8863528e-08,2.3731353e-08,2.7232133e-08,3.3353842e-08,3.6746798e-08,4.4537064e-08,Soprano saxophone
-4.0723664e-09,2.1286335e-09,6.0930585e-09,1.2647156e-08,2.067509e-08,2.6242557e-08,2.7914595e-08,2.929538e-08,2.8960729e-08,3.277598e-08,Soprano saxophone
-4.1634046e-10,6.087254e-10,1.0837933e-09,1.8523862e-09,2.1499247e-09,1.5499844e-09,6.700621e-10,-7.6417384e-10,-2.433494e-09,-3.6036683e-09,Soprano saxophone
1.8474265e-09,-9.969926e-10,-2.608932e-09,-5.3394107e-09,-7.973026e-09,-1.0443422e-08,-1.2232346e-08,-1.4407114e-08,-1.556682e-08,-1.8901689e-08,Soprano saxophone
-2.566916e-09,3.5825019e-09,1.5955047e-08,3.2676113e-09,-1.901439e-08,-2.059246e-08,-1.4963643e-09,1.7297006e-08,2.8033945e-08,3.264082e-08,Soprano saxophone
-1.6704654e-09,3.9851272e-10,2.0569322e-09,5.1161306e-09,8.289272e-09,1.1265385e-08,1.2246498e-08,1.28857325e-08,1.2403742e-08,1.5083176e-08,Soprano saxophone
6.639939e-10,-3.1270933e-10,-9.878655e-10,-1.363341e-09,-2.784198e-09,-4.1991908e-09,-5.0312012e-09,-5.6082614e-09,-5.5917613e-09,-6.2761796e-09,Soprano saxophone
3.8998202e-10,7.1720935e-11,1.502922e-09,3.1904681e-09,-3.3144545e-09,-7.2075355e-09,-1.00915365e-08,-1.3195617e-08,-1.5053605e-08,-1.6929704e-08,Soprano saxophone
-2.0472473e-11,1.917255e-10,6.717404e-12,1.6362657e-10,4.1505369e-10,4.08387e-10,4.284432e-10,2.6265806e-10,-3.0540703e-10,-1.399345e-09,Soprano saxophone
2.7630429e-10,-2.4085565e-11,-8.746595e-10,-2.748244e-10,4.1090678e-10,1.0824805e-09,3.3175702e-09,4.4316426e-09,3.550876e-09,-6.281685e-10,Soprano saxophone
2.2274567e-09,-1.4561558e-09,-5.0843583e-09,-8.528228e-09,-6.435369e-09,-2.018612e-09,-1.6534503e-09,-8.079797e-09,-1.5977012e-08,-2.3897291e-08,Soprano saxophone
-3.2053378e-09,1.9179809e-09,5.0121907e-09,8.369355e-09,1.20553425e-08,1.5591375e-08,1.8663178e-08,2.3994504e-08,2.761321e-08,3.408375e-08,Soprano saxophone
2.1204025e-09,-1.1422168e-09,-2.745756e-09,-5.332177e-09,-8.675297e-09,-1.1026218e-08,-1.2275381e-08,-1.4942442e-08,-1.6726474e-08,-2.20326e-08,Soprano saxophone
4.796786e-09,-2.1702167e-09,-5.9596816e-09,-1.1133882e-08,-1.7379394e-08,-2.3060865e-08,-3.2067714e-08,-4.6799038e-08,-5.8655374e-08,-7.4279285e-08,Soprano saxophone
-3.6492518e-09,1.9478792e-09,5.711091e-09,1.0091024e-08,1.4836914e-08,1.8011567e-08,1.9314994e-08,2.341849e-08,2.6371398e-08,3.3959406e-08,Soprano saxophone
-6.549484e-09,7.6463005e-09,1.9356316e-08,1.5838076e-08,-4.0301416e-09,-7.408168e-09,8.76814e-09,3.0503053e-08,3.5885204e-08,4.364453e-08,Soprano saxophone
-4.25309e-09,2.3923958e-09,5.9230447e-09,1.0092006e-08,1.5267377e-08,2.0951443e-08,2.7732199e-08,3.7894413e-08,4.3878654e-08,5.251405e-08,Soprano saxophone
-1.5089232e-09,7.524102e-10,2.6251445e-09,4.0547303e-09,5.138346e-09,5.76781e-09,6.7263426e-09,1.0280276e-08,1.3481477e-08,1.8148151e-08,Soprano saxophone
-1.5735561e-09,-1.0142779e-09,-3.957508e-09,1.1000724e-08,1.5168899e-08,1.4969121e-08,1.4026339e-08,1.4563069e-08,1.8268633e-08,3.201811e-08,Soprano saxophone
-2.8925915e-09,1.4079206e-09,3.9724544e-09,7.478348e-09,1.1242338e-08,1.4791763e-08,1.812499e-08,2.3849037e-08,2.7435263e-08,3.3831704e-08,Soprano saxophone
-1.777052e-10,1.899401e-10,1.028204e-10,3.5335623e-10,7.849092e-10,1.3345146e-09,1.7142939e-09,2.2616589e-09,2.750189e-09,3.1096292e-09,Soprano saxophone
2.3693897e-10,-4.1742235e-12,-1.6361759e-10,-1.0103245e-09,-1.3986885e-09,-9.905636e-10,-7.411977e-10,-8.9727753e-10,-1.2122259e-09,-2.3954942e-09,Soprano saxophone
-3.0935718e-09,1.6608013e-09,4.385688e-09,8.124866e-09,1.208376e-08,1.5678408e-08,1.9058096e-08,2.4744644e-08,2.8411575e-08,3.512588e-08,Soprano saxophone
6.6255046e-10,1.2857756e-09,1.6434415e-09,-8.89154e-09,-1.637526e-08,-1.6536836e-08,-1.23323085e-08,-8.650841e-09,-7.1479325e-09,-5.3655698e-09,Soprano saxophone
