chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label_list
0.19834907,0.060937095,0.004387387,0.022300733,0.18796316,0.9998268,0.4082165,0.017289836,0.045431793,0.2927875,0.045216784,0.01956042,Flute
0.03796198,0.00031153514,0.004886085,0.3005508,0.99762625,0.2116715,0.0030337272,0.00026547347,0.0005127149,0.00031581937,0.048003446,0.2832414,Flute
0.060994904,0.017681772,0.00179731,0.047410607,0.33412474,1.0,0.5394554,0.048161983,0.0024066898,0.009764953,0.0017524889,0.0072938954,Flute
0.032004584,0.1867157,0.03504861,0.002035605,0.007594835,0.21942069,0.9934423,0.21602504,0.00465924,0.042339064,0.15755391,0.014246454,Flute
0.00016508196,0.00015121092,0.000792195,0.14520986,1.0,0.18948145,0.0011280525,0.00017083588,0.00018446778,0.0002446521,0.00017270204,0.00023820551,Flute
0.0070127207,0.0078119664,0.008118878,0.0075819083,0.010866281,0.18640755,0.9970145,0.15144373,0.0076890173,0.0074648676,0.009001882,0.008312372,Flute
0.004192621,0.0025543703,0.004051391,0.0039074644,0.0029290686,0.1714103,0.9968073,0.15487497,0.0030844894,0.0026319171,0.0066908193,0.00931399,Flute
0.02789059,0.00015154344,0.0054021487,0.32224277,1.0,0.20053911,0.0027215485,0.00020619933,0.0004927053,0.00021996394,0.039112538,0.22131637,Flute
0.0061899773,0.0028800368,0.008178008,0.32384354,0.9996155,0.20064491,0.005389805,0.002918034,0.0028781698,0.0024536361,0.0069716736,0.027870415,Flute
0.0018643823,0.001718739,0.0009958657,0.0019230195,0.0011205169,0.002180856,0.004112299,0.14649971,0.99827695,0.17164434,0.0023414928,0.0023770013,Flute
0.025880467,0.0051825806,0.00023453329,0.0027367324,0.19579926,1.0,0.2988849,0.00415511,0.0001611112,0.0002418515,0.00012445031,0.0030635651,Flute
0.00035845302,0.030110128,0.23353246,0.038931135,0.00045317019,0.002589515,0.20283115,1.0,0.23162982,0.0025989746,0.0008096337,0.0018321268,Flute
0.0011397832,0.0005448471,0.00037496412,0.0014082962,0.17029373,1.0,0.15946415,0.0011054877,0.0004875336,0.0009901538,0.001534726,0.0009939086,Flute
0.8298325,0.13008843,0.021320917,0.23003875,0.073328674,0.00758708,0.031068018,0.15194374,0.8755368,0.36049291,0.016713047,0.11675339,Flute
0.019182233,0.020282993,0.018798558,0.019145362,0.019530784,0.021148497,0.019746264,0.1581949,0.99244714,0.18239449,0.017892338,0.018888904,Flute
0.10390785,0.012228761,0.00015613929,0.0046949964,0.3104422,0.999977,0.17858207,0.0019464428,0.0001952345,0.00037367773,0.00017025844,0.019770816,Flute
0.0023032357,0.0007913614,0.00039886497,0.001104219,0.16987623,0.9970919,0.16396344,0.0017184559,0.00039234327,0.00096309173,0.00071500964,0.0006317815,Flute
0.0118755605,0.0015653112,0.0041826973,0.036578324,0.009480975,0.0004365561,0.018607268,0.28336632,1.0,0.47226343,0.025530519,0.002457378,Flute
0.00040347196,0.0002648631,0.0003902172,0.001337042,0.00043753776,0.0003082694,0.00082203734,0.14920434,1.0,0.16069712,0.0008542566,0.0002513225,Flute
0.00029049037,0.00030747498,0.00096587033,0.0042818408,0.00085406576,0.0005894109,0.0027743175,0.23190011,1.0,0.19006516,0.0017980773,0.00029803196,Flute
0.0028670107,0.04779677,0.35783583,0.058299728,0.0021464708,0.005761901,0.20830576,0.996864,0.21395282,0.002255126,0.0010025719,0.003196915,Flute
0.0033290319,0.0008445048,0.0001886543,0.000772915,0.14886045,1.0,0.18071769,0.0010969081,0.00032527783,0.0011445427,0.0010273547,0.0007962032,Flute
0.0023904326,0.006417387,0.05319739,0.014847575,0.00098671,0.024734057,0.29450786,1.0,0.47169718,0.03157238,0.003248525,0.014543251,Flute
0.031797938,0.159464,0.9004657,0.15362467,0.004563889,0.032846715,0.3648711,0.8892864,0.38361123,0.015588492,0.10893329,0.38669938,Flute
9.664357e-05,4.2838372e-05,0.0019053061,0.012162006,0.0017336092,9.708326e-05,0.002636972,0.25062692,1.0,0.18433978,0.001599961,6.860986e-05,Flute
0.00086550415,0.00029462896,0.003871016,0.020717518,0.004805898,0.003853268,0.0044462886,0.27247977,0.99790937,0.16443266,0.002600307,0.0023235797,Flute
0.14306298,0.043239083,0.45044127,0.13684876,0.0028250522,0.008005389,0.07689764,0.44664636,0.16889767,0.0077686165,0.14244586,0.95163745,Flute
0.26270482,0.0321392,0.10155316,0.9094604,0.23549731,0.0042819213,0.020141702,0.22207384,0.79928714,0.3852206,0.019795673,0.04823987,Flute
0.0021414245,0.008470864,0.0013907853,0.05797178,0.40309033,0.07908972,0.0009180626,0.002072434,0.16975556,1.0,0.1882443,0.00216228,Oboe
0.004208229,0.014749482,0.0022627688,0.094536334,0.6407963,0.12141797,0.0038286108,0.0077451905,0.1596934,0.97374284,0.17451844,0.0035081378,Oboe
0.033159804,0.065809615,0.5558525,0.17810984,0.055912737,0.6970071,0.39391574,0.17088048,0.92523897,0.20794559,0.78194916,0.4298388,Oboe
0.002534305,0.0012344253,0.002201487,0.0011545224,0.0025692263,0.015153603,0.0036148313,0.0007685495,0.0015361555,0.14883395,1.0,0.22203289,Oboe
0.0056841774,0.014617645,0.0048333057,0.13146691,0.90680504,0.17967506,0.0074784206,0.012587007,0.12275478,0.7379043,0.13681436,0.004773712,Oboe
0.00058955175,0.00047059913,0.00022499284,0.0010305468,0.0056366944,0.0011638869,0.00022934607,0.001511971,0.19617489,1.0,0.1738145,0.001530235,Oboe
0.0010257747,0.00073415175,0.0017235418,0.0007897056,0.0018162779,0.0059495773,0.14221442,0.99680865,0.1753021,0.0012130797,0.0007076169,0.0008887711,Flute
0.00018033433,0.002085018,0.016315173,0.003144092,0.00025594808,0.0020498626,0.18659987,1.0,0.2479581,0.0027665708,0.0002385241,0.00025651974,Flute
0.0011328399,0.0008075797,0.002554834,0.0013324211,0.0019830246,0.004702791,0.15729548,0.9971269,0.16245426,0.0016107295,0.0009018199,0.0011291752,Flute
0.002065343,0.00088910264,0.0010307378,0.0015983022,0.004617495,0.031151261,0.0063731726,0.00092877063,0.0016568779,0.14435402,1.0,0.21145266,Oboe
0.0037489918,0.0052701095,0.0150469765,0.0026795063,0.10901907,0.6433094,0.103123456,0.0045395354,0.008206356,0.18108578,0.973472,0.14814816,Oboe
0.003111009,0.0017322473,0.0065691858,0.0014722284,0.13139407,0.92241406,0.1730532,0.0011009485,0.0024566816,0.15930593,0.7940507,0.17534912,Oboe
0.0039358195,0.004390774,0.008830032,0.0040179556,0.15492494,0.99794483,0.17668456,0.0033205203,0.0035305517,0.061221898,0.31611776,0.06149523,Oboe
0.004499275,0.0045776702,0.0042702546,0.0058004456,0.012118233,0.0050822455,0.0035795502,0.0047282623,0.19644663,0.9994862,0.1678358,0.005112717,Oboe
0.0020901044,0.00026971253,0.0003543458,0.00026983197,0.0009299143,0.006365473,0.0014984369,0.00068579527,0.0016152465,0.15164246,1.0,0.2330145,Oboe
0.01338491,0.038697656,0.34861696,0.11011334,0.038584106,0.55771816,0.33133835,0.13789453,0.85326296,0.16871275,0.29481477,0.17262013,Oboe
0.019637166,0.11544498,0.35525662,0.037751712,0.1939773,0.980969,0.21226253,0.1309471,0.2621443,0.11138008,0.41906917,0.103524595,Oboe
0.00013142977,0.00011819856,0.00029605895,0.00012397273,8.980072e-05,0.00076876214,0.16203733,1.0,0.15345347,0.0006804751,0.000105895,0.00015709207,Flute
0.19857618,0.0032563799,0.0010427473,0.0009836701,0.0013096333,0.0017900688,0.002951416,0.0024771262,0.0014690879,0.003142214,0.18052231,1.0,Oboe
0.1666014,0.85182923,0.194872,0.003148576,0.000599951,0.0016673398,0.0007497567,0.10580442,0.75248283,0.13114315,0.0020444437,0.0052771615,Oboe
0.123515524,0.0023696627,0.0067283483,0.020798316,0.0040645753,0.18710725,0.9841274,0.13776973,0.004882887,0.0085065495,0.18988134,0.7464658,Oboe
0.07101634,0.0112267835,0.08886991,0.31017193,0.037222397,0.15392946,0.99268955,0.18637045,0.05511334,0.116041124,0.070897065,0.26456803,Oboe
0.00016709225,0.00028244517,0.00014870724,0.0020344288,0.011919281,0.0018109027,9.191397e-05,0.0013724731,0.19572905,1.0,0.1636111,0.0010765184,Oboe
0.11218341,0.5585499,0.12094118,0.004110842,0.0026107093,0.003316846,0.0021881545,0.13230354,0.9804269,0.17790955,0.0035349343,0.0045514544,Oboe
0.00087495276,0.0011629765,0.0015643362,0.0047385516,0.013848527,0.008770665,0.0017558732,0.0013387578,0.13883056,1.0,0.16604967,0.0014005637,Oboe
0.15257797,0.0012755202,0.00048186822,0.0005837587,0.00037776737,0.0010048235,0.0045801187,0.0011828761,0.00038508893,0.0015177794,0.18211764,1.0,Oboe
0.07679195,0.0012954158,0.0019486917,0.006535691,0.0015660498,0.16011512,0.99464387,0.15833926,0.006817841,0.013245134,0.090353414,0.39134803,Oboe
0.14651154,0.0023695189,0.0024968833,0.009057632,0.0014341293,0.15493599,0.9679055,0.1561775,0.0012827434,0.0037376478,0.16154794,0.6962048,Oboe
0.0851166,0.009261152,0.11853673,0.39354765,0.041059006,0.16987576,0.9998855,0.17569698,0.048418015,0.096679725,0.093235664,0.36307243,Oboe
0.004440872,0.004982367,0.0054329075,0.016575078,0.046163272,0.0150796445,0.0045401347,0.004613508,0.14650443,0.9920185,0.16108374,0.004364235,Oboe
0.093017325,0.27039376,0.085904785,0.020407133,0.18634976,0.78174496,0.09180115,0.10875677,0.74816495,0.14460774,0.1926384,0.45183095,Oboe
0.16589572,0.005317194,0.004900882,0.00604919,0.0043134904,0.004749882,0.010372412,0.0050115567,0.0036337562,0.003843496,0.16859107,0.99965435,Oboe
0.22194317,0.80787325,0.16432643,0.013400689,0.12908643,0.41171378,0.041629538,0.144007,0.81880176,0.1385185,0.33691704,0.60378116,Oboe
0.072236754,0.008764222,0.06579922,0.23292029,0.027209623,0.16166757,0.9891965,0.197321,0.03494574,0.07674207,0.06627995,0.22731929,Oboe
0.13283059,0.49453485,0.10695526,0.009037553,0.15532318,0.5051607,0.04696878,0.16269971,0.95783675,0.1602334,0.063487194,0.12462439,Oboe
0.15453255,1.0,0.1710154,0.0015672116,0.00103382,0.001234034,0.00074170454,0.00084261317,0.0018242223,0.000612969,0.00071161444,0.0015780209,Oboe
0.9872728,0.1742577,0.007600561,0.00588483,0.0127640525,0.0040516555,0.06600963,0.41557556,0.066438004,0.004350632,0.0066982764,0.19415918,Oboe
0.24867313,0.086659364,0.041266806,0.1866243,0.98193914,0.15788792,0.020687137,0.14910479,0.046436813,0.124218136,0.37796682,0.07332002,Oboe
0.16649003,0.9991893,0.14735682,0.0019151763,0.0025289832,0.001980448,0.0008244874,0.00077143486,0.0007794534,0.0007698507,0.0011010674,0.002131117,Oboe
0.99606156,0.17943653,0.0019907672,0.0091921585,0.03346775,0.0031003263,0.062454004,0.4011887,0.06417781,0.0017416424,0.0043087243,0.19385193,Oboe
0.3094778,0.9917297,0.1877902,0.0034396078,0.0010339197,0.0024779486,0.00088159903,0.10626965,0.5898449,0.07950742,0.00074499106,0.006679418,Oboe
0.1387648,0.9999186,0.18934056,0.004409014,0.0033141733,0.00390098,0.0022834,0.0024876012,0.0057438957,0.0036281557,0.0029873352,0.0030856195,Oboe
1.0,0.20545611,0.002446738,0.005937005,0.024006693,0.0025004146,0.008650775,0.060193766,0.010582767,0.0005466443,0.0032355369,0.19831316,Oboe
0.99952143,0.2051365,0.005526918,0.0053576697,0.0056568147,0.0037766804,0.004333908,0.011890074,0.005622046,0.004046167,0.0053992732,0.1588598,Oboe
0.013640896,0.037254117,0.047480144,0.18613143,0.08897953,0.009487328,0.1410872,0.9939663,0.17854124,0.025203513,0.23577663,0.08275899,Oboe
0.282842,0.0628356,0.012833656,0.31561998,0.9978419,0.091940165,0.098744474,0.5589632,0.09176537,0.16064078,0.28473502,0.08022223,Oboe
1.0,0.17150444,0.0011362147,0.00029289653,0.0006136607,0.00019578278,0.0013182862,0.007994118,0.0012362562,0.00019076437,0.0012533709,0.17620033,Oboe
1.0,0.1654034,0.0009866102,6.967855e-05,0.00013424197,7.027609e-05,0.0044378596,0.03084446,0.0043789307,7.6524055e-05,0.0013960117,0.19848554,Oboe
0.25445944,0.16743006,0.034607098,0.067973584,0.8067185,0.30080125,0.03858875,0.7101878,0.4221853,0.0772399,0.52313924,0.12921986,Oboe
0.00011731241,0.0009072415,0.16265033,1.0,0.17749558,0.0010321715,0.00013049388,0.00017517367,0.00013172175,0.00033789402,0.0019285778,0.00041447495,Oboe
0.09162668,0.0070654177,0.014021689,0.22091712,0.9506602,0.20276438,0.01721741,0.24741517,0.88399047,0.08279885,0.0878461,0.45653367,Oboe
0.010567892,0.22995812,0.9640837,0.21646994,0.0046564643,0.0042333603,0.011199435,0.0029309238,0.12892184,0.8268477,0.12651387,0.0050000027,Oboe
0.0015878796,0.19890821,1.0,0.14267455,0.0010740974,0.00053948414,0.0010846279,0.00075054687,0.0038613232,0.021775924,0.003313003,0.00050221913,Oboe
0.017856501,0.094772935,0.56795275,0.2280467,0.013285887,0.13036656,0.8998749,0.16413452,0.07463282,0.6742384,0.24308157,0.0075574517,Oboe
0.0071754456,0.1780022,0.98267555,0.29886204,0.0078019416,0.0038449906,0.009655122,0.004171203,0.0732841,0.6787466,0.15314563,0.004073035,Oboe
0.019408707,0.047800086,0.24169421,0.101191826,0.007204968,0.14456406,0.96844697,0.17145686,0.036890484,0.29507065,0.10256459,0.006619322,Oboe
0.077080965,0.0026097144,0.007675588,0.22038575,0.97069407,0.19568846,0.010619975,0.21813643,0.76967347,0.067177616,0.07748489,0.4051834,Oboe
0.012119586,0.053940967,0.27736288,0.10425203,0.009335019,0.16598041,0.99194336,0.15864886,0.03774045,0.27272537,0.09036099,0.0069367485,Oboe
0.006294445,0.007739275,0.19938293,0.99874675,0.15352054,0.0062387986,0.00659017,0.0072861705,0.0060520736,0.006810014,0.010252354,0.0061023417,Oboe
0.0025734322,0.16529386,1.0,0.3206392,0.0055921343,0.00044506002,0.0012353524,0.0004612735,0.020016415,0.19276255,0.043940403,0.00052939984,Oboe
0.010162943,0.021777421,0.072998606,0.2326719,0.06788622,0.008284902,0.2845713,0.9990069,0.08821467,0.021428036,0.11367221,0.020920655,Oboe
0.002619544,0.14630225,0.994753,0.19523264,0.0028033857,0.0018076684,0.00490672,0.009587717,0.010581579,0.00784122,0.0033675898,0.0023361293,Oboe
0.00508636,0.17845592,0.9989393,0.14308056,0.0042684465,0.0038201981,0.0051490143,0.0037359071,0.0041291313,0.0066277995,0.003791223,0.003895554,Oboe
0.0020235472,0.0048146155,0.22194448,1.0,0.16720308,0.0029186055,0.0029267245,0.0065999264,0.0018942574,0.0062547848,0.031216104,0.005705311,Oboe
0.00033265256,0.0035962884,0.25813377,1.0,0.15743509,0.001823169,0.0010281121,0.0025153798,0.000495323,0.004792846,0.02638247,0.0036968146,Oboe
0.00024044732,0.002472826,0.20096087,1.0,0.2131544,0.00255712,0.00022465295,0.0004826195,0.00031762783,0.0148827,0.109356016,0.018450046,Oboe
0.007091875,0.026835293,0.07562046,0.24808142,0.14526159,0.014445869,0.13001055,0.9786899,0.18835394,0.028310306,0.31263542,0.121121585,Oboe
0.0031425348,0.004543832,0.19286627,0.9996608,0.15600406,0.0040172716,0.00381077,0.0037786039,0.0031839155,0.004086583,0.009053161,0.0040481454,Oboe
0.107939675,0.0070089283,0.026637524,0.06943447,0.2678859,0.1366024,0.011226506,0.14323807,0.9782715,0.16520102,0.031019203,0.31910005,Oboe
0.03155949,0.007849352,0.003495005,0.005174109,0.19642197,0.9987167,0.18879172,0.0047494597,0.00427347,0.007919461,0.00371869,0.0077067115,Oboe
0.68800014,0.14793566,0.0030182863,0.008070767,0.18668908,0.9986309,0.22274339,0.0052028005,0.06599383,0.2775848,0.029224018,0.11103487,Oboe
0.00030178673,0.0017364783,0.0002912796,6.050504e-05,0.0014463826,0.19468838,1.0,0.15522169,0.00092443544,7.286254e-05,0.0001133264,4.4166965e-05,Oboe
0.0047363983,0.0017722412,0.0032280146,0.17832914,1.0,0.17951833,0.0030890019,0.0017027103,0.0019189261,0.0017617906,0.0044561573,0.019505344,Oboe
0.03251629,0.0011614125,0.0024111904,0.1615133,1.0,0.21913862,0.0031255195,0.0014639933,0.0034132227,0.0011600123,0.02027454,0.16447765,Oboe
0.08073154,0.5313931,0.07806858,0.007129832,0.0077889087,0.15228151,0.90606076,0.13627958,0.0055744885,0.0057816356,0.006222992,0.0062410804,Oboe
0.010473135,0.06427061,0.012542179,0.0013939834,0.007263833,0.21100046,1.0,0.24005668,0.004547277,0.07795143,0.32844958,0.032248374,Oboe
0.0010722077,0.00019305784,0.0013602972,0.16251479,1.0,0.20983338,0.0019974092,0.00014305799,0.0001325715,9.241308e-05,0.00072759384,0.0052082655,Oboe
0.036547765,0.20925415,0.040192507,0.0012033934,0.0035920914,0.18896344,0.99238926,0.18589553,0.003737181,0.11650726,0.44608462,0.041448414,Oboe
0.2005977,0.042611446,0.006635126,0.008456319,0.1752279,0.99123615,0.17162867,0.0118977595,0.07346581,0.2661787,0.027630137,0.03909157,Oboe
0.0023563423,0.0021539067,0.003916038,0.21077588,0.9972733,0.1303409,0.002350355,0.0018615332,0.0044680005,0.0055528395,0.0057026856,0.011138075,Oboe
0.22729447,0.044001978,0.0039481926,0.008064037,0.17737566,1.0,0.1697189,0.0056925337,0.06350289,0.23624052,0.021361774,0.040851545,Oboe
0.011987253,0.053888217,0.018141374,0.003176231,0.00641757,0.12449785,0.99805164,0.32856202,0.010170861,0.104640946,0.68938994,0.11172175,Oboe
0.0062488196,0.0288719,0.0063823415,0.0025135677,0.0036841275,0.18533334,0.9986113,0.15924934,0.002883966,0.00947486,0.03180682,0.004240466,Oboe
0.057869423,0.35727516,0.05075515,0.0038580878,0.0035062335,0.17319126,0.9981104,0.14040586,0.002245298,0.0026325416,0.0017567826,0.003562414,Oboe
0.0023420255,0.0029019609,0.0040713334,0.13172041,0.99745065,0.21447282,0.0025779617,0.002810475,0.006344417,0.0034369829,0.0022149934,0.0053617638,Oboe
0.0025534353,0.016389068,0.0028433995,0.0005523686,0.001726328,0.17990477,1.0,0.16680199,0.0012023745,0.0031211888,0.011763633,0.0011258179,Oboe
0.004756951,0.033404592,0.00549422,0.00042607693,0.0008393153,0.1469685,1.0,0.16000536,0.00092564244,0.0004958676,0.00040721986,0.0003922906,Oboe
0.017903721,0.0035261414,0.004492683,0.18469729,0.99863213,0.14820728,0.0034897253,0.0035704698,0.0054747583,0.005660147,0.018726237,0.10610671,Oboe
0.013231905,0.1072283,0.6507085,0.13102685,0.011315097,0.019211635,0.16122039,0.9931925,0.18641612,0.014477717,0.012770613,0.033246476,Oboe
0.00093641906,0.00047343792,0.0017261491,0.009441726,0.0017460099,0.00040718488,0.0028919603,0.2411931,1.0,0.16366965,0.0013130177,0.00033342827,Oboe
0.00464693,0.055925973,0.3756759,0.058555234,0.0049663153,0.0048479955,0.16908516,0.9722031,0.1371199,0.0050121164,0.004142939,0.0051361187,Oboe
0.008075274,0.003222533,0.0022243825,0.00324668,0.15627596,0.9998559,0.14602631,0.0013998797,0.0011571081,0.0017935297,0.002797732,0.007008298,Oboe
0.015833816,0.0056068506,0.005004835,0.005570522,0.16055995,0.99975544,0.13949105,0.004167135,0.0042305123,0.0046382165,0.0043826904,0.0064741075,Oboe
0.08968096,0.010230496,0.074953996,0.469387,0.0848709,0.0018869173,0.0033244214,0.15302227,0.9646035,0.15969172,0.0058982144,0.023068069,Oboe
0.014269852,0.0058003906,0.0036923676,0.002925518,0.12919837,0.99947447,0.17387497,0.0026000715,0.0022972443,0.0023896645,0.0027967517,0.006276806,Oboe
0.005619097,0.0051272614,0.013546414,0.07177613,0.016234772,0.004488011,0.0048310054,0.14174989,0.99546117,0.16251056,0.0066973316,0.010390304,Oboe
0.0022805878,0.014971667,0.09218329,0.015778711,0.0027340085,0.003183189,0.18038763,1.0,0.16041845,0.0026818623,0.0031215453,0.0069101285,Oboe
7.5087795e-05,0.004254716,0.031428125,0.004974558,0.00010989222,0.0018338579,0.19438177,1.0,0.19097212,0.0014652191,0.00010187574,0.00027140716,Oboe
0.05928213,0.009229944,0.00048581808,0.0024476794,0.20408437,1.0,0.18588826,0.0018695907,0.0013454637,0.0042610443,0.00065831793,0.008773587,Oboe
0.12113371,0.010511194,0.09781843,0.59733415,0.10137784,0.0052929902,0.011659425,0.19532889,0.999647,0.16891728,0.0026209531,0.032940723,Oboe
0.002352305,0.0011026125,0.010183677,0.06778186,0.013294707,0.001207033,0.0025958251,0.17976579,0.99967414,0.17401852,0.0032052873,0.0014979338,Oboe
0.076929584,0.010937392,0.0743667,0.45584437,0.08450272,0.0045202444,0.007477659,0.15735577,0.9907875,0.1658132,0.0076080277,0.02161031,Oboe
0.00047407966,0.0053622616,0.036911085,0.006158345,0.00039440946,0.0013484986,0.16856974,1.0,0.16482785,0.0011237845,0.0005218974,0.0009995893,Oboe
0.00785099,0.001931889,0.0003125809,0.0015652641,0.14905952,1.0,0.26410073,0.0030591104,0.00016582427,0.00021761219,0.00016997576,0.0009543538,Oboe
0.042646687,0.03569501,0.20958427,0.041607913,0.0023305768,0.0042975885,0.18001701,0.992786,0.1881784,0.0046204827,0.10998182,0.43978843,Oboe
0.0052307593,0.0013113477,0.012024191,0.084180765,0.014261793,0.0014700486,0.003204985,0.17799208,1.0,0.17410326,0.0019807671,0.002040309,Oboe
0.008025182,0.07202443,0.41116878,0.07026212,0.0042302143,0.012354426,0.26964852,0.99981344,0.17994592,0.002677462,0.027696388,0.09484413,Oboe
0.00079798116,0.00078618765,0.01567073,0.13011289,0.021912275,0.0008336673,0.001198384,0.14605275,1.0,0.16378728,0.00183069,0.0015295628,Oboe
0.0016548546,0.001491239,0.0019803438,0.006302319,0.0056197178,0.007924983,0.0032582346,0.13554597,0.9947004,0.16430154,0.0013236152,0.0016982834,Oboe
0.074748546,0.13603073,0.8050064,0.20041187,0.13267522,0.5070811,0.23030329,0.12305775,0.24371722,0.27130756,0.99952734,0.51972413,Sax_Alto
0.15543039,0.8685822,0.21680197,0.14924517,0.54951614,0.24618633,0.13890575,0.26307467,0.2790635,0.99636835,0.55551046,0.088269055,Sax_Alto
0.0013018125,0.05168395,0.3829311,0.066225864,0.004949135,0.0021367392,0.1646371,0.98648405,0.14610322,0.0020588548,0.0024867877,0.0019819364,Oboe
0.012910655,0.10860206,0.38965717,0.030910794,0.084715985,0.53036165,0.0813167,0.042306203,0.08961487,0.34664464,0.9852844,0.2716333,Sax_Alto
0.28679758,0.15368949,0.48855364,0.10537624,0.047776133,0.24176098,0.11047206,0.08124714,0.16360606,0.32618445,0.9828556,0.5982236,Sax_Alto
0.0017146098,0.0019408242,0.0019887828,0.0020387694,0.0018721843,0.0016080807,0.0015353579,0.0035164778,0.20597866,1.0,0.21264303,0.003362781,Sax_Alto
0.00035076658,0.00060565694,0.00021575853,0.010083002,0.06272088,0.008391996,0.0020674898,0.0055405023,0.22979231,1.0,0.1813765,0.0017659569,Sax_Alto
0.0023114937,0.008192277,0.0014529679,0.0054700607,0.041899912,0.009939749,0.00094324624,0.011373622,0.30657902,1.0,0.43369788,0.016040167,Sax_Alto
0.013430721,0.14730753,0.43039593,0.028795566,0.07586023,0.3692066,0.047717117,0.0024745732,0.016970532,0.4137906,0.98132527,0.2499304,Sax_Alto
0.03498486,0.034025837,0.034806293,0.038644902,0.052187722,0.03327783,0.028427579,0.040082484,0.3387961,0.9957822,0.3386212,0.043026563,Sax_Alto
0.47370106,0.12314214,0.07618437,0.22046995,0.12747318,0.16061537,0.2921967,0.09125039,0.08501617,0.18727194,0.46209598,0.9885329,Sax_Alto
0.08875227,0.33289587,0.0966003,0.08004148,0.30011517,0.11889847,0.031238493,0.059897628,0.3195865,0.98134845,0.6104195,0.17683062,Sax_Alto
0.057622746,0.05078615,0.050170176,0.049238317,0.05038527,0.058622487,0.040489916,0.03745063,0.054837767,0.46293396,0.994507,0.3021466,Sax_Alto
0.01199911,0.04554278,0.0059964224,0.04861357,0.43381912,0.1062084,0.009863591,0.034949493,0.28635174,0.99760944,0.46212307,0.019638747,Sax_Alto
0.15008648,0.026765343,0.009191108,0.007042983,0.011188576,0.020202406,0.011242229,0.0515674,0.21389474,0.5367059,0.99882114,0.5113296,Sax_Alto
0.042767618,0.01197404,0.010833099,0.011957706,0.021433545,0.022258408,0.061263535,0.1812351,0.6610543,0.998482,0.67652404,0.28123736,Sax_Alto
0.0014242994,0.0033692322,0.0012907034,0.03389308,0.2464118,0.038452286,0.0011025751,0.0028673103,0.2037488,0.9999951,0.20297997,0.0025203223,Sax_Alto
0.0011447889,0.014722053,0.09972003,0.019684514,0.0024091152,0.0020783455,0.1594741,0.9993225,0.14710903,0.0017568604,0.0012755333,0.0011626045,Oboe
0.9445851,0.21195288,0.0052074217,0.08671532,0.32225695,0.028704552,0.14268956,0.9121115,0.14402968,0.014113305,0.029451653,0.2097529,Sax_Alto
0.99781156,0.4951181,0.09133554,0.02570086,0.022500107,0.017688572,0.01863126,0.023020027,0.019119296,0.024384715,0.06364308,0.32675323,Sax_Alto
0.6316895,0.12541309,0.018419273,0.0079550585,0.008111215,0.009770946,0.018308418,0.012375634,0.02404121,0.13810107,0.59187114,0.99952567,Sax_Alto
0.80552995,0.96988,0.9874174,0.80346143,0.41717964,0.14219637,0.046432953,0.029599933,0.050189994,0.09414025,0.2449906,0.5421795,Sax_Alto
0.21953745,0.47349223,0.29181162,0.13286225,0.2790671,0.88693,0.23659882,0.30673093,0.98134995,0.4535397,0.05689668,0.099715136,Sax_Alto
0.263883,1.0,0.5211179,0.15724286,0.118495,0.5963504,0.14554085,0.09832857,0.21977694,0.08019734,0.07069774,0.25723404,Sax_Alto
0.07196719,0.0033779198,0.0132802,0.04293631,0.0057064802,0.1671152,0.973946,0.14605837,0.008869237,0.0154505,0.08303794,0.29002768,Sax_Alto
0.97363883,0.45525593,0.40425313,0.13755873,0.3021745,0.10612143,0.17511187,0.6164326,0.18592943,0.115477555,0.31723994,0.32284537,Sax_Alto
0.32031924,0.9563894,0.21206751,0.010941942,0.10483119,0.3300902,0.028462645,0.14698638,0.8091821,0.11092447,0.011279548,0.024350416,Sax_Alto
0.26643997,0.114731036,0.009330201,0.04767644,0.3588967,0.060148142,0.0777814,0.9546232,0.3025276,0.004923444,0.003232264,0.04266275,Sax_Alto
0.51215315,0.9920966,0.48045248,0.15578963,0.0706465,0.059020303,0.05576231,0.05900259,0.06551993,0.06361796,0.07492146,0.20817493,Sax_Alto
0.39262307,0.9963181,0.33403775,0.13359715,0.13017981,0.35870323,0.04817588,0.13180745,0.5386448,0.091681495,0.052977618,0.14056115,Sax_Alto
0.4935078,0.23196712,0.06487777,0.11070842,0.043993965,0.18489206,0.87503445,0.1954151,0.03857146,0.14018583,0.42472097,0.87555,Sax_Alto
0.38845158,0.99970895,0.24029793,0.0138418535,0.009411343,0.007942353,0.0081781,0.008974649,0.012018976,0.008758998,0.009281998,0.018846646,Sax_Alto
0.90259373,0.43522346,0.17204899,0.06300034,0.16223551,0.028679589,0.08437295,0.58416593,0.18015793,0.015946735,0.05359687,0.2662063,Sax_Alto
0.40863714,0.996804,0.32845744,0.13165331,0.10793068,0.20221893,0.050132208,0.109383814,0.311986,0.116679184,0.051491775,0.09354984,Sax_Alto
0.28824925,0.99895936,0.26724926,0.009494293,0.069651455,0.27899992,0.02392199,0.09316287,0.66704226,0.113504544,0.01337741,0.032139745,Sax_Alto
0.33790013,0.02845618,0.017219223,0.018218758,0.017096616,0.014760782,0.015256877,0.016306393,0.015959732,0.025730021,0.32243302,0.998738,Sax_Alto
