scale_0,scale_1,scale_2,scale_3,scale_4,scale_5,scale_6,scale_7,scale_8,scale_9,label_list
-1.1950237e-11,1.5861167e-11,3.355483e-11,-2.7398977e-12,-1.9012064e-13,2.1920942e-12,5.2888346e-11,1.0311436e-10,1.1095219e-10,9.2450804e-11,Viola
-4.3919677e-16,-2.9243412e-15,2.8438674e-14,4.1080995e-13,2.9129958e-12,-1.0432686e-11,-1.8160487e-11,1.7992828e-12,2.615796e-11,3.097962e-11,Viola
-1.05921496e-11,9.468982e-12,4.2787253e-11,4.1674487e-11,1.4436146e-11,5.7257315e-12,3.354211e-11,9.098307e-11,1.7262988e-10,2.0668464e-10,Viola
1.1237225e-11,-3.002543e-11,9.560419e-12,-1.4461048e-11,-6.755822e-11,-8.985438e-11,-9.7242846e-11,-8.438239e-11,-6.844016e-11,-7.2116514e-11,Viola
1.0339436e-14,-1.1484301e-12,1.1141567e-11,-3.475225e-11,-4.5999933e-11,-2.1579634e-11,6.3387446e-13,4.6660835e-11,1.0656931e-10,1.4738172e-10,Viola
-1.14419715e-11,3.4060952e-11,3.43852e-11,1.9418047e-11,-1.540464e-11,-2.1365356e-11,-3.999618e-11,-7.42435e-11,-9.1583754e-11,-6.5981595e-11,Viola
7.7931605e-15,1.721693e-14,6.5597224e-12,2.0302936e-11,-1.7104531e-11,-3.0459392e-11,-2.4458213e-11,-5.95846e-13,3.5232633e-11,5.0320473e-11,Viola
1.1073534e-11,-2.1711584e-11,-1.7143e-11,-8.153648e-12,-4.461465e-11,-4.4186044e-11,4.4263395e-12,6.6483256e-11,1.4315397e-10,2.1320408e-10,Viola
1.0417537e-13,-4.6477834e-13,4.7816902e-12,5.567795e-12,1.2991786e-11,-3.0875437e-12,-7.6146194e-11,-2.1300489e-10,-3.8486597e-10,-4.6563703e-10,Viola
7.391306e-15,-7.682532e-15,-4.764154e-12,-2.6046968e-11,6.9859726e-12,1.4519065e-11,2.8985776e-11,6.577907e-11,9.040726e-11,7.877467e-11,Viola
1.1104925e-11,-1.564445e-11,-3.3255104e-11,-1.596586e-11,-9.981394e-13,-2.8321925e-13,-2.0675985e-11,-6.9539305e-11,-1.4981258e-10,-2.1633617e-10,Viola
4.4325302e-13,1.7147814e-11,7.0637675e-12,2.206057e-12,-3.6664845e-11,-1.02735806e-10,-1.2344521e-10,-1.0122659e-10,-6.9321264e-11,-3.761403e-11,Viola
6.6278986e-13,2.6630765e-11,1.6130982e-11,-2.926157e-11,-6.689281e-11,-9.966174e-11,-1.2609896e-10,-1.4522024e-10,-1.5950477e-10,-1.7464792e-10,Viola
-1.6615097e-13,-6.159529e-12,1.2068031e-11,9.512615e-12,6.288324e-12,1.7726227e-11,2.5130181e-11,-8.625311e-12,-7.105878e-11,-1.559659e-10,Viola
-1.2104576e-11,1.7469932e-11,4.218633e-11,5.344047e-11,7.367034e-12,-4.0633024e-13,5.2131497e-11,1.1843646e-10,1.4018933e-10,1.2179434e-10,Viola
4.9678604e-13,2.089261e-11,-1.1959687e-11,-3.873328e-11,-3.368561e-11,3.4102093e-11,8.727952e-11,4.963955e-11,-1.1687038e-11,1.919024e-11,Viola
1.1321356e-11,-3.3016163e-11,-3.7408545e-11,-3.276076e-11,1.477358e-11,7.159061e-11,1.4069684e-10,2.1139336e-10,2.820376e-10,3.0949715e-10,Viola
-3.642155e-13,-1.43058525e-11,-7.395928e-12,1.8280155e-11,4.461845e-11,4.859902e-11,5.004099e-11,5.895178e-11,9.94442e-11,1.2798206e-10,Viola
7.171594e-13,2.8630943e-11,1.4888018e-11,-1.6014592e-11,-6.0516724e-11,-1.4749603e-10,-2.1268146e-10,-2.3225787e-10,-2.2994336e-10,-2.2341665e-10,Viola
1.1945584e-11,6.066645e-12,-5.5072395e-11,-9.719937e-11,-4.600636e-11,7.0149208e-12,1.6577122e-11,-1.6187468e-11,-2.674629e-11,-2.628214e-11,Viola
2.0444794e-13,5.6085696e-12,-1.0831568e-11,-2.5588281e-11,-3.591309e-11,-1.28894725e-11,-4.778629e-12,4.110055e-12,1.6370212e-11,4.431738e-11,Viola
-4.7176987e-13,-1.5851577e-11,-1.1022121e-11,4.2692096e-11,4.6203732e-11,2.2510566e-11,4.5596135e-11,7.8456804e-11,7.4719585e-11,2.7445731e-11,Viola
1.9318387e-13,6.7807305e-12,-1.8753514e-11,-4.816627e-11,-1.5993066e-11,5.577148e-11,9.892078e-11,1.1166484e-10,1.1653924e-10,1.11781785e-10,Viola
-1.2966132e-11,-3.2839695e-13,4.101749e-11,5.941675e-11,5.043314e-11,4.5286868e-11,7.525927e-11,1.295036e-10,1.5218071e-10,1.3486597e-10,Viola
1.278849e-11,-9.18704e-12,-5.9581166e-11,4.810733e-12,1.43931655e-11,-2.3625223e-11,-6.8127406e-11,-1.0233281e-10,-1.10116916e-10,-8.4791625e-11,Viola
3.5324672e-14,1.0361034e-13,-2.0368679e-12,4.328576e-12,-1.9057924e-11,-4.822158e-11,-8.626396e-11,-1.1785953e-10,-1.6265621e-10,-1.4974295e-10,Viola
-4.864703e-13,-1.5565512e-11,-2.9307765e-12,1.618863e-11,3.916968e-11,1.2685664e-10,2.361445e-10,3.5983216e-10,4.779796e-10,4.5899662e-10,Viola
-4.542834e-13,-1.6416852e-11,-5.7493407e-12,6.3251494e-11,6.459516e-11,1.1571639e-11,-4.0073018e-11,-5.353736e-11,-3.8312978e-11,1.18801115e-11,Viola
-4.3186993e-13,-1.7216619e-11,5.8423336e-12,1.8874829e-11,1.0856838e-11,2.5135656e-11,4.1696528e-11,4.631512e-11,4.854319e-11,6.0558836e-11,Viola
2.1663498e-14,-5.8444563e-13,9.596648e-12,2.8363723e-11,-5.158319e-11,-1.5466077e-10,-2.0781409e-10,-2.0961807e-10,-9.577765e-11,2.4389157e-10,Viola
-1.1268879e-11,2.8833262e-11,5.464824e-12,-3.9389506e-11,1.4061275e-11,1.1295411e-10,1.9623733e-10,2.4808294e-10,2.585962e-10,2.2249144e-10,Viola
-1.1011265e-11,1.4986457e-11,3.2791304e-11,1.3090172e-13,3.9948593e-11,7.199086e-11,4.9543463e-11,1.1216766e-12,-2.0860527e-11,-8.389713e-12,Viola
-1.1989467e-11,1.8616218e-11,2.2954035e-11,7.884764e-11,5.9389695e-11,2.0756221e-11,-7.707385e-12,5.615718e-13,5.0955785e-11,1.0592225e-10,Viola
1.2006447e-11,-8.30587e-13,-2.9105662e-11,-8.206177e-11,-9.301154e-11,-7.792816e-11,-7.1216755e-11,-6.865058e-11,-4.2004126e-11,-5.6132507e-12,Viola
-9.072018e-13,-3.5147357e-11,5.333819e-12,4.8524903e-11,3.45261e-11,4.3609016e-11,8.8597414e-11,1.4233699e-10,1.7286837e-10,1.9450831e-10,Viola
-1.8579551e-15,8.171987e-15,-2.1980205e-14,7.468966e-13,-4.778674e-12,1.741727e-12,2.7837701e-11,2.6410304e-11,-2.0541333e-11,-6.803837e-11,Viola
4.3080383e-13,1.6475142e-11,2.5038053e-12,-3.1745988e-11,-2.8790843e-11,-3.7681414e-11,-3.332199e-11,-1.180924e-11,6.2173105e-12,-3.8789354e-12,Viola
1.1672103e-11,-1.7931653e-11,-2.546078e-11,-5.7282734e-11,-6.905641e-11,-8.537364e-11,-9.763525e-11,-6.148404e-11,2.3040797e-11,1.2902546e-10,Viola
-1.1236057e-11,1.6570917e-11,3.195869e-11,4.635379e-11,5.5655047e-11,3.879794e-11,-8.219677e-12,-6.4604516e-11,-5.632968e-11,8.604923e-11,Viola
3.1932376e-15,-7.174393e-13,7.89931e-12,-1.2715652e-11,3.3661708e-12,-9.665856e-12,-2.439315e-11,-1.3623014e-11,1.4766887e-12,8.196946e-12,Viola
3.7506134e-13,1.7588521e-11,-1.7166437e-11,7.605863e-12,7.959798e-11,9.424176e-11,6.087731e-11,-2.4954299e-11,-1.4187113e-10,-3.0698905e-10,Viola
4.05736e-15,-3.6171803e-14,-4.195935e-12,-1.7250474e-11,1.3947872e-11,3.5919136e-11,8.592367e-12,-2.6156638e-11,-3.5699624e-11,-2.3547216e-11,Viola
9.225969e-12,-2.4466876e-12,-5.5548677e-11,-4.8909852e-11,1.0800718e-12,1.8833775e-11,2.729868e-11,2.5655655e-11,2.7049304e-11,3.749605e-11,Viola
-1.121608e-11,1.7200484e-11,2.6920594e-11,8.679287e-11,6.6906404e-11,2.3104586e-11,-6.1604172e-12,-2.570731e-11,-4.4477116e-11,-5.876207e-11,Viola
-2.3894184e-13,-8.842983e-12,-2.137023e-11,1.1462946e-11,5.5606166e-11,7.759688e-11,7.8519836e-11,6.51873e-11,4.0660388e-11,4.5613374e-11,Viola
-1.0453888e-11,2.412844e-11,5.3573878e-11,7.9195765e-12,-3.7850376e-11,-2.7622555e-11,2.9705755e-11,8.388601e-11,6.835637e-11,-2.5518605e-11,Viola
1.7100961e-13,5.975783e-12,-1.8490879e-11,-3.4289096e-11,-7.483792e-12,1.06915084e-11,4.7923596e-11,1.03623804e-10,1.530579e-10,1.7014933e-10,Viola
4.692035e-13,1.8211018e-11,-1.35997715e-11,-4.784403e-11,-6.8693558e-12,3.0573946e-11,5.347168e-11,2.1625752e-11,-2.9055997e-11,-5.1432435e-11,Viola
-1.0672904e-11,8.165645e-12,5.316642e-11,2.7086366e-11,2.1740271e-11,5.728562e-12,-7.736386e-11,-1.627485e-10,-2.3570765e-10,-2.5719657e-10,Viola
-1.2725563e-11,-6.78402e-12,5.2629352e-11,7.508006e-11,6.97727e-11,3.2845632e-11,2.2733886e-11,4.199744e-11,4.6846242e-11,3.6205042e-11,Viola
4.3885395e-13,1.8873639e-11,-4.290565e-12,-4.2111314e-12,-4.386556e-11,-6.016354e-11,2.6693921e-11,1.7657753e-10,3.5054273e-10,4.4802229e-10,Viola
-1.8084036e-13,-5.1045062e-12,8.720739e-12,5.9244e-11,7.0898676e-11,7.9710205e-12,-6.897332e-11,-1.2290519e-10,-1.6008989e-10,-1.9179373e-10,Viola
-1.1138541e-11,3.2975275e-11,4.0305446e-11,3.2067363e-11,-2.1158516e-11,-3.8610275e-11,-4.0526634e-11,-1.6495767e-11,2.049509e-11,4.6129312e-11,Viola
-3.603074e-13,-1.41245115e-11,4.1792153e-11,2.9591503e-11,-3.5344894e-11,-6.094961e-11,-4.4319975e-11,-5.3204555e-11,-1.1386375e-10,-1.8796868e-10,Viola
4.48602e-13,1.7047223e-11,2.5857294e-12,-2.8998774e-11,-2.2058562e-11,-1.9143097e-11,-6.758169e-11,-1.2865374e-10,-1.6442607e-10,-1.6429282e-10,Viola
1.7866923e-14,-6.146632e-13,-3.4979506e-13,-1.7852917e-11,-5.301934e-12,-1.9783048e-11,-1.2052529e-11,1.812721e-11,2.819072e-11,1.4627702e-11,Viola
-1.05825765e-11,8.914305e-12,4.70903e-11,4.4175927e-11,1.7276453e-11,8.357637e-12,1.3318705e-11,-1.5025085e-12,-3.0912533e-11,-4.817381e-11,Viola
1.0653364e-11,-1.6098031e-11,-2.2103855e-11,-4.9368315e-11,-8.6216825e-11,-8.175708e-11,-4.1293205e-11,-4.962762e-12,1.6942784e-11,4.7253944e-11,Viola
1.1079712e-11,-1.642204e-11,-2.3410279e-11,-3.750887e-11,-6.0926694e-11,-6.6022604e-11,-3.5286375e-11,4.9365473e-12,2.2495915e-11,1.930149e-11,Viola
-1.0436327e-11,1.5377165e-11,2.5748207e-11,1.9421362e-11,3.6760813e-11,7.800895e-11,1.0909731e-10,1.2712811e-10,1.5210092e-10,9.980057e-11,Viola
4.881026e-14,7.641831e-12,-3.2306186e-11,2.2611973e-11,2.6890982e-11,-1.8020255e-11,-1.8335998e-11,-2.3094648e-11,-6.428922e-11,-6.136987e-11,Viola
4.256055e-13,1.5487413e-11,3.5579521e-12,-5.208776e-11,-5.4258365e-11,-4.0683953e-11,1.0734604e-12,3.4942573e-11,5.0886368e-11,4.1002608e-11,Viola
1.1199456e-11,-1.1564608e-11,-2.9333026e-11,-7.008974e-11,-1.0927563e-10,-1.1395267e-10,-8.610332e-11,-1.2729714e-11,4.4679902e-11,7.8450975e-11,Viola
-5.9325476e-15,8.078851e-13,-3.486542e-12,3.6412085e-11,2.5946184e-11,-3.0438534e-11,-1.0469345e-10,-1.2781591e-10,-8.603602e-11,-1.6508605e-11,Viola
-1.1250312e-11,1.5938932e-11,3.8316343e-11,4.442503e-11,3.3252786e-11,1.9074206e-11,1.6229303e-11,2.8266129e-11,5.904608e-11,9.3389206e-11,Viola
1.1972135e-11,-2.3573787e-11,-1.4420272e-11,8.757694e-12,-2.7985975e-11,-8.182836e-11,-1.3600347e-10,-1.8350121e-10,-1.9979252e-10,-1.630503e-10,Viola
1.1798221e-11,-9.272414e-12,-5.1626464e-11,-2.9257645e-11,-5.527317e-12,-8.978808e-12,5.2147687e-12,1.0880012e-11,6.856763e-12,7.353053e-12,Viola
-1.1352695e-11,1.6803689e-11,2.561922e-11,3.4458044e-11,5.965782e-11,5.848592e-11,5.8035868e-11,5.597305e-11,4.2442164e-11,-8.708504e-12,Viola
-7.8179997e-13,-2.8554248e-11,3.3577773e-11,2.382068e-11,1.9711907e-11,8.037832e-11,1.3133308e-10,1.5713622e-10,1.4841706e-10,2.4443527e-11,Viola
1.8041753e-15,8.031052e-13,-8.5669544e-12,1.4158079e-11,1.984116e-11,-8.345871e-12,-3.6191414e-11,-3.511332e-11,-7.620723e-12,1.9325689e-11,Viola
-5.792723e-13,-2.2031276e-11,1.536861e-11,4.6093906e-11,3.651705e-11,5.2708363e-12,-5.5969476e-11,-1.04505404e-10,-1.2512126e-10,-9.957848e-11,Viola
-4.0664138e-13,-1.658638e-11,-2.3080962e-12,6.2663096e-13,2.5951819e-11,4.6104592e-11,7.492432e-11,8.3604235e-11,7.671736e-11,7.815167e-11,Viola
-4.119932e-13,-1.5309557e-11,-4.0601745e-12,3.565258e-11,3.214435e-11,3.0995817e-11,5.6359598e-11,5.9435824e-11,-8.7034355e-12,-1.0397135e-10,Viola
1.1203827e-11,-2.176486e-11,-1.7574976e-11,-2.5478686e-12,-4.4532503e-11,-3.7153624e-11,4.9518285e-11,1.1320789e-10,3.4069362e-11,-2.2785891e-10,Viola
1.1452957e-11,-4.1412786e-11,-1.9811758e-11,-2.4320995e-11,-2.120739e-11,2.1346097e-11,4.5639027e-11,4.6559954e-11,4.164816e-11,3.218149e-11,Viola
4.215357e-13,1.613789e-11,9.930126e-12,-2.9548083e-11,-6.207708e-11,-7.546331e-11,-6.970648e-11,-5.879057e-11,-3.1939076e-11,1.1175268e-11,Viola
3.8879788e-14,1.1362241e-12,-7.4429655e-12,1.9372885e-11,5.788392e-11,7.692269e-11,4.4498096e-11,-4.6517325e-11,-1.8528194e-10,-2.9683025e-10,Viola
-1.20784875e-11,5.3760674e-13,2.4162323e-11,5.4301303e-11,8.49297e-11,9.834023e-11,1.1906279e-10,1.2338193e-10,1.5157033e-10,1.8628081e-10,Viola
1.2400386e-11,4.681038e-13,-2.8354373e-11,-5.2061945e-11,-6.849279e-11,-3.718603e-11,-3.879956e-11,-7.622181e-11,-1.0422379e-10,-1.2744984e-10,Viola
-2.001193e-13,-6.594042e-12,1.9666262e-11,1.2831652e-11,-1.3374741e-11,-2.1837341e-11,-3.367202e-11,-6.3827235e-11,-8.6010025e-11,-8.555885e-11,Viola
2.3147545e-14,7.0312536e-12,-1.9257124e-11,-1.9873188e-11,7.939529e-11,1.8588218e-10,1.195702e-10,-1.1044426e-10,-3.511718e-10,-4.724526e-10,Viola
2.3703703e-13,1.0477019e-11,1.3812308e-11,1.5537033e-11,-2.4415072e-11,-6.5403793e-11,-5.103417e-11,-4.063213e-11,-1.1014492e-10,-3.147576e-10,Viola
2.1418001e-11,-4.5099806e-11,-7.378459e-11,9.7914645e-12,3.2197772e-11,9.072366e-12,-4.662454e-11,-1.2212441e-10,-1.6833908e-10,-1.8032041e-10,Viola
-1.2568021e-11,-4.537954e-12,3.7665548e-11,1.1140222e-10,1.4125791e-10,1.431326e-10,8.367794e-11,7.8685e-12,-2.600468e-11,-8.004681e-11,Viola
1.0374841e-11,-1.4605935e-11,-3.0137153e-11,-2.5741242e-11,-1.6272133e-11,-5.7229555e-12,-3.4549148e-11,-1.0261899e-10,-1.9816117e-10,-2.8746053e-10,Viola
-4.7066605e-15,-2.2900003e-13,6.840267e-13,-8.627932e-12,7.007611e-12,3.1386126e-11,3.6224353e-11,2.2304622e-11,4.6171673e-12,-1.922013e-11,Viola
4.2103964e-13,1.5575723e-11,6.593327e-13,-3.4232818e-11,-5.5712608e-11,-9.489001e-11,-8.479312e-11,-3.495373e-11,3.3455502e-11,1.1015587e-10,Viola
1.2422612e-11,-1.7165793e-11,-3.5410775e-11,-1.6520212e-11,-8.678992e-12,-2.173625e-11,-6.695622e-11,-1.0500913e-10,-1.0351527e-10,-8.678211e-11,Viola
9.10926e-13,3.5261943e-11,3.5964625e-12,-4.20527e-11,-9.7076534e-11,-1.1666458e-10,-1.1972336e-10,-1.1441371e-10,-1.0534138e-10,-9.8886996e-11,Viola
-1.0912554e-11,1.0359728e-11,3.8156873e-11,5.045827e-11,5.88311e-11,7.304959e-11,9.412372e-11,1.0400483e-10,1.10226e-10,3.2191593e-11,Viola
-4.1616604e-13,-1.535209e-11,-3.100202e-12,4.7384506e-11,6.0381415e-11,4.671439e-11,7.917124e-12,-1.6961153e-11,-3.5886968e-12,3.348092e-11,Viola
-1.17128625e-11,4.2986035e-11,1.5727537e-11,1.9961154e-11,2.046204e-11,6.207225e-12,2.7968806e-11,6.5038384e-11,1.0163712e-10,1.1200178e-10,Viola
1.32239444e-14,4.010162e-14,1.9876047e-12,-7.9215644e-12,-1.3824043e-11,2.568876e-11,5.4653598e-11,4.536917e-11,8.270007e-12,-4.1041923e-11,Viola
9.9832286e-15,-5.1736686e-13,5.0250815e-12,-3.6701073e-11,-3.4516844e-11,2.5088081e-11,8.968741e-11,1.1283808e-10,8.048576e-11,1.37966505e-11,Viola
-4.3216637e-14,-6.2138085e-12,1.6772372e-11,2.8823168e-11,-1.677924e-11,-7.158454e-11,-7.959188e-11,-4.6714185e-11,-3.1308112e-11,-8.058313e-11,Viola
1.6559865e-13,6.838073e-12,-2.02139e-11,-4.491492e-12,3.085479e-11,7.531513e-11,1.2261313e-10,1.3402796e-10,9.689452e-11,1.9955135e-11,Viola
-1.06747946e-14,1.7447393e-14,2.3326515e-13,-1.5573201e-12,1.0161593e-11,9.953358e-12,-1.3142481e-11,-3.143125e-11,-2.8996324e-11,-2.8986149e-11,Viola
2.343051e-11,-4.66299e-11,-2.2433173e-11,-2.191244e-11,-7.4007175e-11,-7.169106e-11,-3.450586e-11,-3.3479677e-11,-1.4213455e-10,-3.2315783e-10,Viola
-2.4134308e-14,4.2452725e-13,-4.737167e-12,2.914131e-11,5.179514e-12,-8.5536474e-11,-1.3867436e-10,-1.0319039e-10,-3.8992667e-11,6.045922e-11,Viola
5.7898467e-13,2.1832642e-11,-1.4535687e-11,-6.406173e-11,-5.100239e-11,-7.701035e-12,3.9387524e-11,7.2262384e-11,8.685393e-11,8.085217e-11,Viola
-1.1543796e-11,1.6506239e-11,2.9728636e-11,4.6410605e-11,2.6172243e-11,-6.642224e-12,1.5587932e-11,6.566566e-11,1.1029042e-10,1.4095544e-10,Viola
2.5405733e-13,9.896433e-12,1.8992051e-11,1.2444467e-12,-2.624702e-11,-8.9905056e-11,-1.6081432e-10,-2.1168711e-10,-2.3613325e-10,-2.2353673e-10,Viola
4.0798975e-13,1.5965321e-11,4.8711694e-12,-4.1287716e-11,-2.0477266e-11,4.7037712e-12,-1.269427e-11,-4.6142163e-11,-6.7798794e-11,-8.282514e-11,Viola
1.1521385e-11,1.5274735e-11,-3.173614e-11,-8.05055e-11,-1.0215108e-10,-8.9016065e-11,-4.554217e-11,-7.3889717e-13,4.2110697e-11,2.8104163e-11,Viola
-1.1927235e-11,2.7040405e-11,6.541541e-11,2.0030564e-11,-2.985079e-11,-7.6860025e-11,-7.801985e-11,-6.586644e-11,-9.1067966e-11,-1.0963619e-10,Viola
1.1664884e-11,2.9011887e-13,-3.7947635e-11,-5.1738384e-11,-2.148918e-11,-4.3907843e-11,-1.0698244e-10,-1.3914463e-10,-1.4791407e-10,-1.5052472e-10,Viola
1.877873e-13,6.44663e-12,-2.186122e-11,-3.271552e-11,1.6195387e-11,4.3710014e-12,-1.5633583e-11,2.710741e-13,5.3805377e-11,1.2771162e-10,Viola
-1.25011225e-11,1.857731e-11,2.8523689e-11,3.6040514e-11,6.0374816e-11,7.882693e-11,7.863913e-11,5.3490736e-11,2.951168e-11,7.075967e-12,Viola
2.265472e-14,8.361408e-13,-8.585258e-12,1.4927611e-11,1.6594778e-11,-7.318915e-12,-2.2731213e-11,-1.12245855e-11,1.8029089e-11,2.5561681e-11,Viola
2.6348203e-13,9.3486035e-12,2.2513111e-11,-3.1060217e-11,-4.473394e-11,-9.144708e-11,-1.4425701e-10,-1.5131807e-10,-1.3039761e-10,-1.0894357e-10,Viola
4.637778e-13,1.786958e-11,-2.6974899e-13,-1.5857357e-11,-3.632999e-11,-7.548662e-11,-1.07791866e-10,-1.1274561e-10,-5.6944973e-11,3.5377236e-11,Viola
-1.0946958e-11,1.6228153e-11,3.0420284e-11,5.2141073e-11,2.2876074e-11,3.5602958e-11,6.630791e-11,8.400675e-11,7.418248e-11,2.8270927e-11,Viola
-9.099803e-15,-1.3968774e-14,-2.2111234e-13,-1.73744e-14,-5.95986e-12,-5.294188e-12,-6.0875836e-12,1.3248729e-11,4.946653e-11,6.945744e-11,Viola
-1.20379305e-11,1.845805e-11,2.4221961e-11,6.8399335e-11,8.797317e-11,5.3048288e-11,2.294984e-11,-6.3877614e-12,-3.934019e-11,-6.940154e-11,Viola
-1.06941695e-11,3.138845e-11,3.3449434e-11,2.3797032e-12,2.3331968e-12,2.768934e-11,4.2508493e-11,1.871329e-11,-3.2905352e-11,-8.0023224e-11,Viola
1.4226931e-14,5.7215013e-13,-4.6769546e-12,-2.9258427e-12,-3.967927e-12,1.6831727e-11,3.1384968e-11,3.5077725e-11,7.35694e-11,8.6598555e-11,Viola
-1.3859592e-14,-1.6735938e-12,6.5217497e-12,-4.0205995e-11,-2.2492602e-11,-6.383385e-12,-4.0609602e-11,-6.687906e-11,-7.965925e-11,-5.5924324e-11,Viola
3.4929962e-15,2.3980224e-13,4.262452e-12,2.978226e-11,1.9506074e-12,-4.8385365e-11,-8.963975e-11,-9.7748545e-11,-7.86302e-11,-1.7032186e-11,Viola
2.1544677e-13,7.619347e-12,-2.8210176e-11,-3.5501456e-12,3.9752625e-11,1.1792142e-10,1.9527077e-10,2.1206731e-10,1.7031335e-10,4.0508596e-11,Viola
-6.057783e-13,-2.2726406e-11,1.8838134e-11,5.6098334e-11,3.3084733e-11,2.8539596e-11,2.3338413e-11,1.1953625e-12,-1.57118e-11,-1.5720735e-11,Viola
-1.1209337e-11,2.3210493e-11,4.6222956e-12,2.2482061e-11,6.381876e-11,9.071625e-11,1.3212065e-10,1.5433439e-10,1.5875831e-10,1.440208e-10,Viola
-1.5009544e-14,4.1718885e-13,1.5994171e-12,7.1781504e-12,2.4266544e-11,4.4166854e-11,4.166063e-11,3.100598e-11,4.522191e-12,-4.806779e-11,Viola
-2.4225483e-15,1.5742339e-13,-9.5301605e-12,-3.2097942e-12,5.9134355e-12,-2.1487779e-11,-3.7296666e-11,-1.2960145e-11,1.7941884e-11,2.4153055e-11,Viola
-5.799478e-13,-2.3495029e-11,2.5963997e-11,2.164609e-11,2.9150209e-12,1.2639253e-11,3.3644382e-11,5.6335814e-11,5.810799e-11,4.3139103e-11,Viola
5.028394e-13,1.6298605e-11,1.8535952e-11,-3.48844e-11,-9.235298e-11,-1.1440859e-10,-9.811883e-11,-3.0272163e-11,4.2865517e-11,7.221825e-11,Viola
1.3431936e-14,-6.126774e-13,7.902253e-13,-2.1568887e-11,-2.6971382e-11,-3.5848577e-12,2.989351e-11,4.5806223e-11,4.206899e-11,4.7115974e-11,Viola
-1.6963758e-13,-6.6755486e-12,2.0524832e-11,7.2208984e-12,4.3063795e-13,-4.627567e-12,-4.4840447e-11,-9.795382e-11,-1.4147664e-10,-1.4879191e-10,Viola
4.289896e-13,1.646779e-11,-1.7363195e-12,1.5669377e-11,-2.3011034e-11,-7.962085e-11,-1.08501305e-10,-1.16084385e-10,-1.159653e-10,-1.0877094e-10,Viola
1.093363e-11,-3.2308937e-11,-3.3538117e-11,-1.0772779e-11,-3.7164104e-12,2.3500328e-11,3.3604033e-11,1.4880853e-11,-9.412178e-12,-1.0777304e-11,Viola
-4.9729725e-17,1.1247307e-12,-1.5891306e-11,1.106583e-11,5.383433e-11,3.93445e-11,2.39117e-11,-5.4177435e-12,-4.555454e-11,-8.5019734e-11,Viola
-1.1563946e-11,2.1955196e-11,2.5079393e-11,7.786706e-12,7.587079e-12,-3.916401e-11,-1.1380434e-10,-1.061576e-10,2.8463228e-11,2.518155e-10,Viola
-1.1446333e-11,9.6384315e-12,5.1403604e-11,4.4203523e-11,3.5400734e-11,2.3430225e-11,-1.8049186e-12,-5.787731e-11,-1.2806231e-10,-1.6600123e-10,Viola
4.0939393e-14,4.8347296e-13,-7.2684276e-12,5.5787944e-12,1.36471555e-11,2.4987687e-11,2.2592725e-11,-3.7931303e-12,-3.1236843e-11,-9.7254996e-11,Viola
1.0800841e-11,-9.638137e-12,-4.7336357e-11,-6.3246845e-11,-5.025589e-11,-3.258757e-12,5.3134826e-11,6.092131e-11,4.082314e-11,3.6807887e-11,Viola
4.069687e-13,5.2128926e-12,-5.7435367e-12,-2.9933292e-11,-8.0504145e-11,-1.1131514e-10,-5.8200115e-11,1.0311384e-10,2.9962213e-10,4.531269e-10,Viola
1.230529e-11,-1.6388927e-11,-3.6634064e-11,1.17056365e-11,1.846828e-12,-2.2966594e-11,-5.7288344e-11,-1.2901116e-10,-1.8388398e-10,-1.9031011e-10,Viola
1.8444922e-13,3.92292e-12,6.905861e-12,-1.27911536e-11,-1.05981814e-10,-1.9020444e-10,-2.0910741e-10,-2.9680655e-10,-5.5103094e-10,-5.1152765e-10,Viola
1.9889645e-13,7.1985265e-12,-2.383012e-11,6.505618e-12,3.2853718e-12,-2.9995888e-11,-2.4316361e-11,2.6053805e-11,1.01329924e-10,1.7231011e-10,Viola
-1.4168973e-14,-1.2137747e-12,7.2552008e-12,-2.3588423e-11,-3.972907e-11,-1.6339001e-11,-6.25672e-12,-1.8351345e-11,-3.2007282e-11,-1.3655435e-11,Viola
-1.21476215e-11,-1.2943982e-11,7.078303e-11,7.945928e-11,3.4808014e-11,3.533301e-11,3.4598675e-11,2.729393e-11,5.0241243e-12,-3.246284e-11,Viola
1.6085981e-13,6.8073676e-12,-2.6059608e-11,-7.852359e-12,3.240275e-11,6.450674e-11,6.553428e-11,1.3796559e-11,-2.3049698e-11,-2.6472404e-11,Viola
1.024092e-15,2.3827956e-13,-9.945588e-13,1.3020019e-11,-1.4907879e-11,-4.757377e-11,-3.9138182e-11,-1.194961e-12,4.2647143e-11,8.3137386e-11,Viola
9.862989e-12,-1.3099063e-11,-3.8370716e-11,-2.0117486e-11,3.787678e-12,3.093664e-11,6.189752e-11,9.5603477e-11,1.6846166e-10,2.0273742e-10,Viola
-2.702415e-14,9.377597e-13,-7.495719e-12,1.8672971e-11,3.1214645e-11,3.6814028e-11,2.5334396e-11,-4.4277767e-12,2.2080657e-11,6.563024e-11,Viola
-1.6458941e-14,5.444598e-13,-1.0277895e-12,2.1145013e-11,1.7179265e-11,4.179799e-12,-8.339843e-12,-3.8245566e-11,-6.3751275e-11,-7.077817e-11,Viola
6.53813e-15,-1.7210648e-13,-7.393522e-12,-2.106065e-11,-3.7781445e-11,-4.36924e-11,-1.7083493e-11,3.3154444e-11,8.815756e-11,1.2848829e-10,Viola
